Motilal Oswal Midcap Fund-Regular - IDCW Payout/Reinvestment	30.4341
Motilal Oswal Midcap Fund-Regular Plan-Growth Option	58.3295
NIPPON INDIA GROWTH FUND - DIRECT Plan - IDCW Option	126.2483
Nippon India Growth Fund - Direct Plan Growth Plan - Bonus Option	437.3154
Nippon India Growth Fund - Direct Plan Growth Plan - Growth Option	2632.3020
NIPPON INDIA GROWTH FUND - IDCW Option	84.4480
NIPPON INDIA GROWTH FUND - INSTITUTIONAL Plan - IDCW Option	848.9961
Nippon India Growth Fund-Growth Plan-Bonus Option	406.7137
Nippon India Growth Fund-Growth Plan-Growth Option	2443.1769
PGIM India Midcap Opportunities Fund - Direct Plan - Dividend Option - Payout	43.46
PGIM India Midcap Opportunities Fund - Direct Plan - Growth Option	52.43
PGIM India Midcap Opportunities Fund - Regular Plan - Dividend Option - Payout	21.86
PGIM India Midcap Opportunities Fund - Regular Plan - Growth Option	46.48
quant Mid Cap Fund - Growth Option - Direct Plan	156.3535
quant Mid Cap Fund - Growth Option - Regular Plan	142.7109
quant Mid Cap Fund - IDCW Option - Direct Plan	54.9157
quant Mid Cap Fund - IDCW Option - Regular Plan	50.7249
SBI Magnum MIDCAP FUND - DIRECT PLAN - GROWTH	185.4371
SBI Magnum MidCap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	105.1326
SBI Magnum MIDCAP FUND - REGULAR PLAN - GROWTH	168.4525
SBI Magnum MidCap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	68.8307
Sundaram Mid Cap Fund Direct Plan - Growth	878.4583
Sundaram Mid Cap Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW)	51.2779
Sundaram Mid Cap Fund Regular Plan - Growth	818.6071
Sundaram Mid Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW)	47.1171
Tata Mid Cap Growth Fund - Direct Plan- Growth Option	308.6970
Tata Mid Cap Growth Fund - Direct Plan- IDCW Option	101.8983
Tata Mid Cap Growth Fund Regular Plan- Growth Option	278.2529
Tata Mid Cap Growth Fund-Regular Plan - IDCW Option	76.8015
Taurus Discovery (Midcap) Fund - Direct Plan - Growth	90.74
Taurus Discovery (Midcap) Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option	80.61
Taurus Discovery (Midcap) Fund - Regular Plan - Growth	86.66
Taurus Discovery (Midcap) Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option	77.25
Union Midcap Fund - Direct Plan - Growth Option	32.51
Union Midcap Fund - Direct Plan - IDCW Option	32.51
Union Midcap Fund - Regular Plan - Growth Option	31.14
Union Midcap Fund - Regular Plan - IDCW Option	31.14
UTI Mid Cap Fund - Direct Plan - IDCW	112.5612
UTI Mid Cap Fund - Regular Plan - IDCW	98.9888
UTI Mid Cap Fund-Growth Option	209.1862
UTI Mid Cap Fund-Growth Option- Direct	228.7352
WhiteOak Capital Mid Cap Fund Direct Plan Growth	11.557
WhiteOak Capital Mid Cap Fund Direct Plan IDCW	11.557
WhiteOak Capital Mid Cap Fund Regular Plan Growth	11.395
WhiteOak Capital Mid Cap Fund Regular Plan IDCW	11.395
Aditya Birla Sun Life Multi-Cap Fund-Direct Growth	13.96
Aditya Birla Sun Life Multi-Cap Fund-Direct IDCW Payout	13.96
Aditya Birla Sun Life Multi-Cap Fund-Regular Growth	13.48
Aditya Birla Sun Life Multi-Cap Fund-Regular-IDCW Payout	13.48
Axis Multicap Fund - Direct Growth	11.17
Axis Multicap Fund - Direct Plan - IDCW	11.17
Axis Multicap Fund - Regular Plan - Growth	10.92
Axis Multicap Fund - Regular Plan - IDCW	10.92
BANDHAN MULTI CAP FUND - GROWTH - DIRECT PLAN	11.953
BANDHAN MULTI CAP FUND - GROWTH - REGULAR PLAN	11.643
BANDHAN MULTI CAP FUND - IDCW - DIRECT PLAN	11.948
BANDHAN MULTI CAP FUND - IDCW - REGULAR PLAN	11.644
BANK OF INDIA Flexi Cap Fund Direct Plan -Growth	22.24
BANK OF INDIA Flexi Cap Fund Direct Plan -IDCW	19.01
BANK OF INDIA Flexi Cap Fund Regular Plan -Growth	21.16
BANK OF INDIA Flexi Cap Fund Regular Plan -IDCW	19.22
Bank of India Multi Cap Fund Direct Plan - Growth	11.45
Bank of India Multi Cap Fund Direct Plan - IDCW	11.44
Bank of India Multi Cap Fund Regular Plan - Growth	11.41
Bank of India Multi Cap Fund Regular Plan - IDCW	11.41
Baroda BNP Paribas MULTI CAP FUND - Direct Plan - Growth Option	206.9608
Baroda BNP Paribas MULTI CAP FUND - Direct Plan - IDCW Option	45.1170
Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option	188.3991
Baroda BNP Paribas MULTI CAP FUND - Regular Plan - IDCW Option	43.4338
HDFC Multi Cap Fund - Growth Option	12.348
HDFC Multi Cap Fund - Growth Option - Direct Plan	12.625
HDFC Multi Cap Fund - IDCW Option	12.293
HDFC Multi Cap Fund - IDCW Option - Direct Plan	12.625
HSBC Multi Cap Fund - Direct - Growth	11.3711
HSBC Multi Cap Fund - Direct - IDCW	11.3711
HSBC Multi Cap Fund - Regular - Growth	11.3104
HSBC Multi Cap Fund - Regular - IDCW	11.3104
ICICI Prudential MidCap Fund - Direct Plan -  Growth	196.84
ICICI Prudential MidCap Fund - Direct Plan -  IDCW	43.23
ICICI Prudential MidCap Fund - Growth	178.73
ICICI Prudential MidCap Fund - IDCW	30.00
ICICI Prudential Multicap Fund - Direct Plan -  Growth	561.83
ICICI Prudential Multicap Fund - Direct Plan -  IDCW	43.51
ICICI Prudential Multicap Fund - Growth	512.03
ICICI Prudential Multicap Fund - IDCW	26.64
Invesco India Multicap Fund - Direct Plan - Growth Option	98.88
Invesco India Multicap Fund - Direct Plan - IDCW (Payout / Reinvestment)	89.51
Invesco India Multicap Fund - Growth Option	85.29
Invesco India Multicap Fund - IDCW (Payout / Reinvestment)	77.33
ITI Multi Cap Fund - Direct Plan - Growth Option	16.8312
ITI Multi Cap Fund - Direct Plan - IDCW Option	16.1029
ITI Multi Cap Fund - Regular Plan - Growth Option	15.4272
ITI Multi Cap Fund - Regular Plan - IDCW Option	14.7364
Kotak Multicap Fund- Regular Plan -IDCW Option	11.568
Kotak Multicap Fund-Direct Plan-Growth	11.913
Kotak Multicap Fund-Direct Plan-IDCW Option	11.913
Kotak Multicap Fund-Regular Plan-Growth	11.568
LIC MF Multi Cap Fund-Direct Growth	10.9302
LIC MF Multi Cap Fund-Direct IDCW	10.9302
LIC MF Multi Cap Fund-Regular Growth	10.804
LIC MF Multi Cap Fund-Regular IDCW	10.804
Mahindra Manulife Multi Cap Fund - Direct Plan - IDCW	20.8739
Mahindra Manulife Multi Cap Fund - Direct Plan -Growth	25.7096
Mahindra Manulife Multi Cap Fund - Regular Plan - Growth	22.8402
Mahindra Manulife Multi Cap Fund - Regular Plan - IDCW	18.1196
NIPPON INDIA MULTI CAP FUND - DIRECT Plan - IDCW Option	65.2901
Nippon India Multi Cap Fund - Direct Plan Growth Plan - Bonus Option	203.2503
Nippon India Multi Cap Fund - Direct Plan Growth Plan - Growth Option	203.2503
NIPPON INDIA MULTI CAP FUND - IDCW Option	47.3040
Nippon India Multi Cap Fund Institutional Dividend Plan	44.8994
Nippon India Multi Cap Fund Institutional Plan Growth Plan Growth Option	21.9544
Nippon India Multi Cap Fund-Growth Plan-Bonus Option	188.3027
Nippon India Multi Cap Fund-Growth Plan-Growth Option	188.3027
quant Active Fund-GROWTH OPTION - Regular Plan	461.0123
quant Active Fund-GROWTH OPTION-Direct Plan	491.1437
quant Active Fund-IDCW Option - Direct Plan	56.8799
quant Active Fund-IDCW Option - Regular Plan	52.7221
SBI Multicap Fund- Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	11.4812
SBI Multicap Fund- Direct Plan- Growth option	11.4812
SBI Multicap Fund- Regular Plan- Growth Option	11.3191
SBI Multicap Fund- Regular Plan- Income Distribution cum Capital Withdrawal Option (IDCW)	11.3202
Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund) - Direct Plan -Half Yearly Income Distribution CUM Capital Withdrawal Option	68.3487
Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund)- Half Yearly Income Distribution CUM Capital Withdrawal Option	51.8478
Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund)-Direct Plan - Growth Option	276.8281
Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund)-Growth Option	254.3605
Tata Multicap Fund - Direct Plan - Growth	10.8846
Tata Multicap Fund - Direct Plan - IDCW Payout	10.8846
Tata Multicap Fund - Direct Plan - IDCW Reinvestment	10.8846
Tata Multicap Fund - Regular Plan - Growth	10.8172
Tata Multicap Fund - Regular Plan - IDCW Payout	10.8172
Tata Multicap Fund - Regular Plan - IDCW Reinvestment	10.8172
Union Multicap Fund - Direct Plan - Growth Option	10.86
Union Multicap Fund - Direct Plan - IDCW Option	10.86
Union Multicap Fund - Regular Plan - Growth Option	10.78
Union Multicap Fund - Regular Plan - IDCW Option	10.78
360 ONE QUANT FUND DIRECT GROWTH	11.9279
360 ONE QUANT FUND DIRECT INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL	11.9279
360 ONE QUANT FUND REGULAR GROWTH	11.7158
360 ONE QUANT FUND REGULAR INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL	11.7158
Aditya Birla Sun Life Banking and Financial Services Fund - DIRECT - IDCW	26.58
Aditya Birla Sun Life Banking and Financial Services Fund - Direct Plan - Growth	48.78
Aditya Birla Sun Life Banking and Financial Services Fund - REGULAR - IDCW	20.05
Aditya Birla Sun Life Banking and Financial Services Fund - Regular Plan - Growth	44.35
Aditya Birla Sun Life Business Cycle Fund-Direct Growth	11.1
Aditya Birla Sun Life Business Cycle Fund-Direct IDCW Payout	11.1
Aditya Birla Sun Life Business Cycle Fund-Regular IDCW Payout	10.82
Aditya Birla Sun Life Business Cycle Fund-Regular-Growth	10.83
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Direct Plan	34.7758
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Regular Plan	33.3432
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan -Direct - IDCW	20.0753
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan -Regular - IDCW	19.2123
Aditya Birla Sun Life Digital India Fund - Growth - Direct Plan	138.17
Aditya Birla Sun Life Digital India Fund - Growth - Regular Plan	125.6
Aditya Birla Sun Life Digital India Fund -DIRECT - IDCW	51.09
Aditya Birla Sun Life Digital India Fund -Regular - IDCW	38.43
Aditya Birla Sun Life ESG Fund-Direct - Payout of IDCW	13.2
Aditya Birla Sun Life ESG Fund-Direct Plan-Growth	13.19
Aditya Birla Sun Life ESG Fund-Regular - Payout of IDCW	12.65
Aditya Birla Sun Life ESG Fund-Regular Plan-Growth	12.65
Aditya Birla Sun Life India Gennext Fund - Growth - Direct Plan	172.11
Aditya Birla Sun Life India Gennext Fund -DIRECT - IDCW	40.7
Aditya Birla Sun Life India Gennext Fund -Regular - IDCW	32.81
Aditya Birla Sun Life India Gennext Fund-Growth Option	153.88
Aditya Birla Sun Life Infrastructure Fund -  Direct - IDCW	31.62
Aditya Birla Sun Life Infrastructure Fund -  Regular - IDCW	20.57
Aditya Birla Sun Life Infrastructure Fund - Growth - Direct Plan	65.76
Aditya Birla Sun Life Infrastructure Fund-Growth	60.74
Aditya Birla Sun Life International Equity Fund - Plan A - Direct - IDCW	33.0678
Aditya Birla Sun Life International Equity Fund - Plan A - Growth - Direct Plan	33.0483
Aditya Birla Sun Life International Equity Fund - Plan A - Growth - Regular Plan	31.0237
Aditya Birla Sun Life International Equity Fund - Plan A - Regular - IDCW	16.2537
Aditya Birla Sun Life International Equity Fund - Plan B - Direct - IDCW	22.1224
Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Direct Plan	28.9562
Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Regular Plan	27.5549
Aditya Birla Sun Life International Equity Fund - Plan B - Regular - IDCW	18.9771
Aditya Birla Sun Life Manufacturing Equity Fund - Direct - IDCW	16.47
Aditya Birla Sun Life Manufacturing Equity Fund - Direct Plan - Growth	22.64
Aditya Birla Sun Life Manufacturing Equity Fund - Regular - IDCW	15.36
Aditya Birla Sun Life Manufacturing Equity Fund - Regular Plan - Growth	20.99
Aditya Birla Sun Life MNC Fund - DIRECT - IDCW	345.89
Aditya Birla Sun Life MNC Fund - Growth - Direct Plan	1081.13
Aditya Birla Sun Life MNC Fund - Growth - Regular Plan	985.92
Aditya Birla Sun Life MNC Fund - Regular - IDCW	170.28
Aditya Birla Sun Life Pharma and Healthcare Fund-Direct - Payout of IDCW	15.82
Aditya Birla Sun Life Pharma and Healthcare Fund-Direct-Growth	19.76
Aditya Birla Sun Life Pharma and Healthcare Fund-Regular - Payout of IDCW	14.81
Aditya Birla Sun Life Pharma and Healthcare Fund-Regular-Growth	18.51
Aditya Birla Sun Life PSU Equity Fund-Direct - Payout of IDCW	18.35
Aditya Birla Sun Life PSU Equity Fund-Direct Plan-Growth	19.57
Aditya Birla Sun Life PSU Equity Fund-Regular - Payout of IDCW	16.3
Aditya Birla Sun Life PSU Equity Fund-Regular Plan-Growth	18.41
Aditya Birla Sun Life Special Opportunities Fund-Direct - IDCW	14.8
Aditya Birla Sun Life Special Opportunities Fund-Direct-Growth	16.64
Aditya Birla Sun Life Special Opportunities Fund-Regular - IDCW	14.15
Aditya Birla Sun Life Special Opportunities Fund-Regular Plan-Growth	15.92
Axis Business Cycles Fund - Direct Plan - Growth	11.39
Axis Business Cycles Fund - Direct Plan - IDCW	11.39
Axis Business Cycles Fund - Regular Plan - Growth	11.33
Axis Business Cycles Fund - Regular Plan - IDCW	11.33
Axis ESG Equity Fund - Direct Plan - Growth Option	16.82
Axis ESG Equity Fund - Direct Plan - IDCW	14.27
Axis ESG Equity Fund - Regular Plan - Growth Option	15.98
Axis ESG Equity Fund - Regular Plan - IDCW	13.54
Axis Quant Fund - Direct Plan - Growth	12.59
Axis Quant Fund - Direct Plan - IDCW	12.58
Axis Quant Fund - Regular Plan - Growth	12.18
Axis Quant Fund - Regular Plan - IDCW	12.18
Axis Special Situations Fund - Direct Plan - Growth Option	13.48
Axis Special Situations Fund - Direct Plan - IDCW	13.48
Axis Special Situations Fund - Regular Plan - Growth Option	12.98
Axis Special Situations Fund - Regular Plan - IDCW	12.98
BANDHAN Infrastructure Fund - Regular Plan - Growth	29.138
BANDHAN Infrastructure Fund - Regular Plan - IDCW	24.872
BANDHAN Infrastructure Fund-Direct Plan-Growth	33.195
BANDHAN Infrastructure Fund-Direct Plan-IDCW	29.578
BANDHAN TRANSPORTATION AND LOGISTICS FUND - GROWTH - DIRECT PLAN	11.444
BANDHAN TRANSPORTATION AND LOGISTICS FUND - GROWTH - REGULAR PLAN	11.319
BANDHAN TRANSPORTATION AND LOGISTICS FUND - IDCW - DIRECT PLAN	11.439
BANDHAN TRANSPORTATION AND LOGISTICS FUND - IDCW - REGULAR PLAN	11.319
BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Growth	39.21
BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Quarterly IDCW	38.55
BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Regular IDCW	37.01
BANK OF INDIA Manufacturing & Infrastructure Fund-Growth	34.52
BANK OF INDIA Manufacturing & Infrastructure Fund-Quarterly IDCW	22.42
BANK OF INDIA Manufacturing & Infrastructure Fund-Regular IDCW	22.00
Baroda BNP Paribas Banking and Financial Services Fund - Direct - Growth Option	35.6068
Baroda BNP Paribas Banking and Financial Services Fund - Direct - IDCW Option	19.6170
Baroda BNP Paribas Banking and Financial Services Fund - Regular - Growth Option	32.7451
Baroda BNP Paribas Banking and Financial Services Fund - Regular - IDCW Option	17.6574
Baroda BNP Paribas Business Cycle Fund - Direct Plan - Growth	11.0017
Baroda BNP Paribas Business Cycle Fund - Direct Plan - IDCW Option	11.0017
Baroda BNP Paribas Business Cycle Fund - Regular Plan - Growth	10.7023
Baroda BNP Paribas Business Cycle Fund - Regular Plan - IDCW Option	10.7023
BARODA BNP PARIBAS India Consumption Fund - Direct Plan - Growth Option	24.0733
BARODA BNP PARIBAS India Consumption Fund - Direct Plan - IDCW Option	20.1188
BARODA BNP PARIBAS India Consumption Fund - Regular Plan - Growth Option	22.4016
BARODA BNP PARIBAS India Consumption Fund - Regular Plan - IDCW Option	18.1385
CANARA ROBECO CONSUMER TRENDS FUND - DIRECT PLAN - GROWTH OPTION	86.4500
CANARA ROBECO CONSUMER TRENDS FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	65.9800
CANARA ROBECO CONSUMER TRENDS FUND - REGULAR PLAN - GROWTH OPTION	77.1800
CANARA ROBECO CONSUMER TRENDS FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	37.0800
CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - GROWTH OPTION	102.2800
CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	56.9300
CANARA ROBECO INFRASTRUCTURE FUND - REGULAR PLAN - GROWTH OPTION	93.4400
CANARA ROBECO INFRASTRUCTURE FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	41.7700
DSP Healthcare Fund - Direct Plan - Growth	25.248
DSP Healthcare Fund - Direct Plan - IDCW	18.879
DSP Healthcare Fund - Regular Plan - Growth	23.521
DSP Healthcare Fund - Regular Plan - IDCW	17.600
DSP India T.I.G.E.R. Fund - Direct Plan - Growth	197.571
DSP India T.I.G.E.R. Fund - Direct Plan - IDCW	37.340
DSP India T.I.G.E.R. Fund - Regular Plan - Growth	185.381
DSP India T.I.G.E.R. Fund - Regular Plan - IDCW	20.626
DSP Natural Resources and New Energy Fund - Direct Plan - Growth	64.494
DSP Natural Resources and New Energy Fund - Direct Plan - IDCW	26.143
DSP Natural Resources And New Energy Fund - Regular - Growth	59.311
DSP Natural Resources And New Energy Fund - Regular Plan - IDCW	22.370
DSP Quant Fund - Direct Plan - Growth	17.394
DSP Quant Fund - Direct Plan - IDCW	16.535
DSP Quant Fund - Regular Plan - Growth	16.880
DSP Quant Fund - Regular Plan - IDCW	16.023
Edelweiss Recently Listed IPO Fund - DIRECT PLAN - IDCW Option	19.4414
Edelweiss Recently Listed IPO Fund Direct Plan Growth	19.4414
Edelweiss Recently Listed IPO Fund REGULAR PLAN - IDCW Option	18.6457
Edelweiss Recently Listed IPO Fund Regular Plan Growth	18.6467
Franklin Asian Equity Fund - Direct - Growth	27.6394
Franklin Asian Equity Fund - Direct - IDCW 	13.3302
Franklin Asian Equity Fund - Growth Plan	25.7544
Franklin Asian Equity Fund - IDCW 	12.5193
Franklin Build India Fund - Direct - Growth	89.7405
Franklin Build India Fund - Direct - IDCW 	35.0593
Franklin Build India Fund - IDCW 	29.5757
Franklin Build India Fund Growth Plan	79.7503
Franklin India Opportunities Fund - Direct - Growth	148.8671
Franklin INDIA OPPORTUNITIES FUND - Direct - IDCW 	28.0964
Franklin India Opportunities Fund - Growth	138.3782
Franklin INDIA OPPORTUNITIES FUND - IDCW 	25.5171
Franklin India Technology Fund - Direct - Growth	347.7651
Franklin India Technology Fund - Direct - IDCW 	39.6621
Franklin India Technology Fund - IDCW 	36.1011
Franklin India Technology Fund-Growth	322.7108
HDFC Banking & Financial Services Fund - Growth Option	12.289
HDFC Banking & Financial Services Fund - Growth Option - Direct Plan	12.712
HDFC Banking & Financial Services Fund - IDCW Option	12.289
HDFC Banking & Financial Services Fund - IDCW Option - Direct Plan	12.712
HDFC Business Cycle Fund - Growth Option	10.73
HDFC Business Cycle Fund - Growth Option - Direct Plan	10.818
HDFC Business Cycle Fund - IDCW Option	10.73
HDFC Business Cycle Fund - IDCW Option - Direct Plan	10.818
HDFC Defence Fund - Growth Option	10.126
HDFC Defence Fund - Growth Option - Direct Plan	10.133
HDFC Defence Fund - IDCW Option	10.126
HDFC Defence Fund - IDCW Option - Direct Plan	10.133
HDFC Housing Opportunities Fund  - Growth Option	14.79
HDFC Housing Opportunities Fund  - Growth Option - Direct Plan	15.662
HDFC Housing Opportunities Fund  - IDCW Option	12.437
HDFC Housing Opportunities Fund  - IDCW Option - Direct Plan	13.297
HDFC Infrastructure Fund - Growth Option - Direct Plan	29.248
HDFC Infrastructure Fund - Growth Plan	26.96
HDFC Infrastructure Fund - IDCW Option - Direct Plan	19.842
HDFC Infrastructure Fund - IDCW Plan	13.518
HDFC MNC Fund - Growth Option	11.057
HDFC MNC Fund - Growth Option - Direct Plan	11.094
HDFC MNC Fund - IDCW Option	11.057
HDFC MNC Fund - IDCW Option - Direct Plan	11.094
HSBC Business Cycles Fund - Direct Growth	28.9883
HSBC Business Cycles Fund - Direct IDCW	20.8834
HSBC Business Cycles Fund - Regular Growth	26.9388
HSBC Business Cycles Fund - Regular IDCW	19.7322
HSBC Infrastructure Fund - Direct Growth	32.6958
HSBC Infrastructure Fund - Direct IDCW	30.0007
HSBC Infrastructure Fund - Regular Growth	29.7141
HSBC Infrastructure Fund - Regular IDCW	27.3425
ICICI Prudential Banking and Financial Services Fund -  Growth	96.28
ICICI Prudential Banking and Financial Services Fund -  IDCW	32.14
ICICI Prudential Banking and Financial Services Fund - Direct Plan -  Growth	106.61
ICICI Prudential Banking and Financial Services Fund - Direct Plan -  IDCW	62.57
ICICI Prudential Bharat Consumption Fund - Direct Plan - Growth Option	18.26
ICICI Prudential Bharat Consumption Fund - Direct Plan - IDCW Option	15.34
ICICI Prudential Bharat Consumption Fund - Growth Option	17.32
ICICI Prudential Bharat Consumption Fund - IDCW Option	14.43
ICICI Prudential Business Cycle Fund Direct Plan Growth	15.56
ICICI Prudential Business Cycle Fund Direct Plan IDCW	15.56
ICICI Prudential Business Cycle Fund Growth	15.04
ICICI Prudential Business Cycle Fund IDCW	15.04
ICICI Prudential Commodities Fund - Direct Plan - Growth Option	30.49
ICICI Prudential Commodities Fund - Direct Plan - IDCW Option	25.57
ICICI Prudential Commodities Fund - Growth Option	28.86
ICICI Prudential Commodities Fund - IDCW Option	24.01
ICICI Prudential ESG FUND - Direct Plan - Growth	15.00
ICICI Prudential ESG FUND - Direct Plan - IDCW	13.69
ICICI Prudential ESG FUND - Growth	14.42
ICICI Prudential ESG FUND - IDCW	13.14
ICICI Prudential Exports & Services Fund - Direct Plan - Growth	110.72
ICICI Prudential Exports & Services Fund - Direct Plan - IDCW	53.92
ICICI Prudential Exports & Services Fund - Growth	102.97
ICICI Prudential Exports & Services Fund - IDCW	30.08
ICICI Prudential FMCG Fund - Direct Plan -  Growth	469.47
ICICI Prudential FMCG Fund - Direct Plan -  IDCW	168.79
ICICI Prudential FMCG Fund - Growth	433.56
ICICI Prudential FMCG Fund - IDCW	94.88
ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - Direct Plan Growth	11.80
ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - Direct Plan IDCW	11.80
ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - Growth	11.58
ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - IDCW	11.58
ICICI Prudential India Opportunities Fund - Cumulative Option	21.91
ICICI Prudential India Opportunities Fund - Direct Plan - Cumulative Option	23.36
ICICI Prudential India Opportunities Fund - Direct Plan - IDCW Option	18.62
ICICI Prudential India Opportunities Fund - IDCW Option	17.22
ICICI Prudential Infrastructure Fund - Direct Plan -  Growth	119.99
ICICI Prudential Infrastructure Fund - Direct Plan -  IDCW	30.81
ICICI Prudential Infrastructure Fund - Growth	112.23
ICICI Prudential Infrastructure Fund - IDCW	20.44
ICICI Prudential Innovation Fund - Direct Plan - Growth	10.74
ICICI Prudential Innovation Fund - Direct Plan - IDCW	10.74
ICICI Prudential Innovation Fund - Growth	10.72
ICICI Prudential Innovation Fund - IDCW	10.72
ICICI Prudential Manufacturing Fund - Cumulative Option	20.87
ICICI Prudential Manufacturing Fund - Direct Plan - Cumulative Option	21.97
ICICI Prudential Manufacturing Fund - Direct Plan - IDCW Option	16.99
ICICI Prudential Manufacturing Fund - IDCW Option	15.94
ICICI Prudential MNC Fund - Direct Plan - Growth Option	21.80
ICICI Prudential MNC Fund - Direct Plan - IDCW Option	17.01
ICICI Prudential MNC Fund - Growth Option	20.61
ICICI Prudential MNC Fund - IDCW Option	15.90
ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - Cumulative Option	21.27
ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - Direct Plan - Cumulative Option	22.52
ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - Direct Plan - IDCW Option	17.24
ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - IDCW Option	16.09
ICICI Prudential PSU Equity Fund - Direct Plan - Growth	11.61
ICICI Prudential PSU Equity Fund - Direct Plan - IDCW	11.61
ICICI Prudential PSU Equity Fund - Growth	11.46
ICICI Prudential PSU Equity Fund - IDCW	11.46
ICICI Prudential Quant Fund Direct Plan Growth	15.77
ICICI Prudential Quant Fund Direct Plan IDCW	13.14
ICICI Prudential Quant Fund Growth	15.49
ICICI Prudential Quant Fund IDCW	12.88
ICICI Prudential Technology Fund - Direct Plan -  Growth	150.16
ICICI Prudential Technology Fund - Direct Plan -  IDCW	105.13
ICICI Prudential Technology Fund - Growth	137.29
ICICI Prudential Technology Fund - IDCW	56.45
ICICI PRUDENTIAL TRANSPORTATION AND LOGISTICS FUND - Direct Plan - Growth	11.46
ICICI PRUDENTIAL TRANSPORTATION AND LOGISTICS FUND - Direct Plan - IDCW	11.46
ICICI PRUDENTIAL TRANSPORTATION AND LOGISTICS FUND - Growth	11.34
ICICI PRUDENTIAL TRANSPORTATION AND LOGISTICS FUND - IDCW	11.34
ICICI Prudential US Bluechip Equity Fund - Direct Plan -  Growth	56.72
ICICI Prudential US Bluechip Equity Fund - Direct Plan -  IDCW	56.72
ICICI Prudential US Bluechip Equity Fund - Growth	51.70
ICICI Prudential US Bluechip Equity Fund - IDCW	51.70
IDBI Banking & Financial Services Fund - Direct Plan (Growth)	15.83
IDBI Banking & Financial Services Fund - Direct Plan (IDCW)	15.83
IDBI Banking & Financial Services Fund - Regular Plan (Growth)	14.83
IDBI Banking & Financial Services Fund - Regular Plan (IDCW)	14.83
IDBI Healthcare Fund - Direct Plan - Growth	18.54
IDBI Healthcare Fund - Direct Plan - IDCW	18.54
IDBI Healthcare Fund - Regular Plan - Growth	17.43
IDBI Healthcare Fund - Regular Plan - IDCW	17.43
Invesco India ESG Equity Fund - Direct Plan - Growth	13.08
Invesco India ESG Equity Fund - Direct Plan - IDCW (Payout / Reinvestment)	13.07
Invesco India ESG Equity Fund - Growth	12.57
Invesco India ESG Equity Fund - IDCW (Payout / Reinvestment)	12.57
Invesco India Financial Services Fund - Direct Plan - Growth	102.48
Invesco India Financial Services Fund - Direct Plan - IDCW (Payout / Reinvestment)	52.79
Invesco India Financial Services Fund - Regular Plan -  IDCW (Payout / Reinvestment)	44.94
Invesco India Financial Services Fund - Retail Growth	88.12
Invesco India Infrastructure Fund - Direct Plan - Growth Option	43.56
Invesco India Infrastructure Fund - Direct Plan - IDCW (Payout / Reinvestment)	35.09
Invesco India Infrastructure Fund - Growth Option	37.29
Invesco India Infrastructure Fund - IDCW (Payout / Reinvestment)	29.99
Invesco India PSU Equity Fund - Direct Plan - Growth	39.87
Invesco India PSU Equity Fund - Direct Plan - IDCW (Payout / Reinvestment)	29.17
Invesco India PSU Equity Fund - Growth	34.52
Invesco India PSU Equity Fund - IDCW (Payout / Reinvestment)	25.14
ITI Banking and Financial Services Fund - Direct Plan - Growth Option	11.8583
